cluster,num_of_accidents,at_intersection,total_vehicles,avg_vehicles,average_days_ago,avg_accident_time,kmeans_cluster,agglomerative_cluster
2196,2,0.5,4,2.0,891,20639,2,2
2197,4,0.75,6,1.5,817,7602,2,2
2198,1,1.0,2,2.0,584,20880,2,2
2199,1,0.0,1,1.0,579,13799,4,6
2200,1,0.0,2,2.0,584,5400,5,6
2201,3,1.0,5,1.6666666666666667,810,6803,2,2
2202,1,1.0,1,1.0,576,72360,3,3
2203,4,0.75,8,2.0,798,19782,2,2
2204,1,0.0,2,2.0,585,82380,0,0
2205,1,0.0,2,2.0,583,19500,5,6
2206,1,0.0,2,2.0,578,12420,5,6
2207,2,0.5,3,1.5,971,11670,4,2
2208,1,0.0,2,2.0,576,65580,0,0
2209,2,0.5,2,1.0,969,19230,4,2
2210,1,0.0,1,1.0,574,79440,0,0
2211,2,0.0,2,1.0,860,81810,0,0
2212,1,0.0,2,2.0,583,74100,0,0
2213,3,0.3333333333333333,4,1.3333333333333333,741,12243,4,2
2214,1,0.0,2,2.0,573,81240,0,0
2215,5,0.8,9,1.8,978,12926,2,2
2216,1,1.0,1,1.0,577,85200,3,3
2217,2,0.0,5,2.5,673,75420,0,1
2218,1,0.0,2,2.0,575,11580,5,6
2219,1,0.0,2,2.0,571,69601,0,0
2220,2,0.5,5,2.5,708,78330,3,3
2221,1,0.0,1,1.0,567,6720,4,6
2222,1,0.0,1,1.0,567,75840,0,0
2223,1,0.0,2,2.0,567,17940,5,6
2224,1,1.0,7,7.0,576,7800,5,1
2225,1,0.0,1,1.0,573,3599,4,6
2226,2,0.5,4,2.0,730,21060,2,2
2227,1,0.0,1,1.0,576,70500,0,0
2228,6,0.6666666666666666,7,1.1666666666666667,982,80361,3,3
2229,1,1.0,2,2.0,569,4500,2,2
2230,1,1.0,2,2.0,564,16739,2,2
2231,1,0.0,1,1.0,566,74220,0,0
2232,1,0.0,1,1.0,571,75780,0,0
2233,1,0.0,1,1.0,574,9960,4,6
2234,1,1.0,0,0.0,580,75900,3,3
2235,1,1.0,3,3.0,562,14939,2,2
2236,2,0.0,3,1.5,592,85291,0,0
2237,1,0.0,1,1.0,562,3239,4,6
2238,1,0.0,1,1.0,562,2100,4,6
2239,1,0.0,1,1.0,564,83940,0,0
2240,1,0.0,2,2.0,561,74040,0,0
2241,1,1.0,2,2.0,558,68640,3,3
2242,2,0.5,2,1.0,801,68790,0,3
2243,1,1.0,2,2.0,557,66180,3,3
2244,3,1.0,4,1.3333333333333333,690,78284,3,3
2245,1,0.0,2,2.0,562,2280,5,6
2246,1,1.0,2,2.0,552,80940,3,3
2247,1,1.0,2,2.0,551,1680,2,2
2248,5,0.6,11,2.2,997,19788,2,2
2249,2,0.0,4,2.0,522,16710,5,6
2250,1,0.0,3,3.0,555,73500,5,1
2251,1,0.0,1,1.0,562,68280,0,0
2252,2,1.0,3,1.5,547,68700,3,3
2253,1,1.0,2,2.0,558,70200,3,3
2254,1,0.0,3,3.0,545,8099,5,6
2255,2,0.5,4,2.0,664,83731,3,3
2256,1,1.0,2,2.0,548,12599,2,2
2257,1,0.0,1,1.0,559,21059,4,6
2258,1,0.0,2,2.0,542,17339,5,6
2259,1,1.0,2,2.0,541,78600,3,3
2260,1,0.0,3,3.0,544,74281,5,1
2261,1,1.0,2,2.0,542,68400,3,3
2262,1,1.0,2,2.0,543,16859,2,2
2263,1,1.0,2,2.0,541,75600,3,3
2264,1,0.0,1,1.0,542,8759,4,6
2265,1,1.0,2,2.0,543,67261,3,3
2266,1,1.0,2,2.0,538,75300,3,3
2267,1,0.0,1,1.0,539,8040,4,6
2268,1,0.0,2,2.0,540,19800,5,6
2269,1,1.0,2,2.0,545,17399,2,2
2270,2,0.0,3,1.5,632,71520,0,0
2271,1,0.0,1,1.0,541,65820,0,0
2272,2,0.0,6,3.0,780,12689,5,1
2273,1,0.0,1,1.0,536,76500,0,0
2274,1,0.0,1,1.0,536,85081,0,0
2275,4,0.25,4,1.0,955,81419,0,3
2276,2,1.0,6,3.0,867,73680,3,3
2277,1,1.0,2,2.0,539,68160,3,3
2278,2,0.0,3,1.5,508,74520,0,0
2279,3,0.0,7,2.333333333333333,883,17635,5,1
2280,1,1.0,1,1.0,595,74701,3,3
2281,1,0.0,2,2.0,535,1800,5,6
2282,2,0.0,2,1.0,551,75241,0,0
2283,1,0.0,2,2.0,525,1859,5,6
2284,1,0.0,1,1.0,525,4200,4,6
2285,1,0.0,3,3.0,521,17040,5,6
2286,1,1.0,2,2.0,524,3359,2,2
2287,1,0.0,2,2.0,544,15420,5,6
2288,1,0.0,2,2.0,518,10799,5,6
2289,1,0.0,2,2.0,524,68760,0,0
2290,1,0.0,2,2.0,514,16199,5,6
2291,2,0.0,5,2.5,736,8249,5,1
2292,1,0.0,2,2.0,518,85620,0,0
2293,2,0.5,4,2.0,752,21479,2,2
2294,2,0.0,4,2.0,646,3869,4,6
2295,1,0.0,2,2.0,520,959,5,6
2296,1,0.0,3,3.0,518,81600,5,1
2297,2,0.5,3,1.5,918,84481,3,3
2298,1,0.0,2,2.0,517,1800,5,6
2299,1,1.0,2,2.0,520,76141,3,3
2300,1,0.0,2,2.0,513,3959,5,6
2301,2,1.0,3,1.5,769,66660,3,3
2302,1,0.0,3,3.0,512,19619,5,6
2303,1,0.0,2,2.0,515,76500,0,0
2304,2,0.5,4,2.0,501,2489,2,2
2305,1,1.0,2,2.0,512,10560,2,2
2306,1,1.0,2,2.0,508,69601,3,3
2307,1,0.0,1,1.0,510,69300,0,0
2308,4,0.75,6,1.5,965,16522,2,2
2309,1,0.0,1,1.0,505,83040,0,0
2310,1,0.0,3,3.0,504,899,5,6
2311,1,0.0,2,2.0,503,2459,5,6
2312,1,1.0,2,2.0,507,71100,3,3
2313,2,1.0,4,2.0,747,73650,3,3
2314,1,0.0,4,4.0,509,71460,5,1
2315,1,0.0,1,1.0,502,13139,4,6
2316,2,0.5,4,2.0,870,74550,3,3
2317,1,0.0,1,1.0,501,69900,0,0
2318,1,0.0,2,2.0,506,78001,0,0
2319,1,0.0,4,4.0,500,4380,5,1
2320,1,0.0,1,1.0,499,65100,0,0
2321,1,0.0,1,1.0,496,74700,0,0
2322,2,0.5,6,3.0,793,4919,5,2
2323,1,0.0,2,2.0,500,7740,5,6
2324,1,0.0,2,2.0,526,10799,5,6
2325,3,1.0,6,2.0,860,65667,3,3
2326,2,1.0,4,2.0,733,10800,2,2
2327,1,0.0,2,2.0,498,20220,5,6
2328,1,0.0,3,3.0,494,9419,5,6
2329,1,0.0,5,5.0,499,69480,5,1
2330,1,0.0,0,0.0,516,73200,0,0
2331,1,0.0,1,1.0,494,71941,0,0
2332,1,0.0,1,1.0,495,84660,0,0
2333,1,1.0,2,2.0,512,11159,2,2
2334,1,1.0,2,2.0,492,10319,2,2
2335,1,0.0,1,1.0,490,80641,0,0
2336,1,0.0,1,1.0,502,76621,0,0
2337,1,0.0,1,1.0,493,13500,4,6
2338,1,1.0,2,2.0,491,8099,2,2
2339,2,1.0,4,2.0,643,82651,3,3
2340,1,0.0,1,1.0,493,8759,4,6
2341,2,0.5,6,3.0,872,5279,5,2
2342,1,1.0,1,1.0,486,74400,3,3
2343,2,0.0,4,2.0,494,12870,5,6
2344,1,1.0,3,3.0,498,85861,3,3
2345,1,1.0,2,2.0,486,12119,2,2
2346,1,1.0,1,1.0,487,18300,2,2
2347,1,0.0,1,1.0,484,10199,4,6
2348,3,0.0,6,2.0,502,18420,5,6
2349,2,0.5,3,1.5,606,11549,2,2
2350,1,0.0,2,2.0,486,71880,0,0
2351,1,1.0,2,2.0,481,68940,3,3
2352,1,0.0,1,1.0,491,71400,0,0
2353,2,0.5,4,2.0,616,78450,3,3
2354,1,1.0,2,2.0,481,68400,3,3
2355,2,1.0,5,2.5,735,83550,3,3
2356,1,0.0,2,2.0,485,76560,0,0
2357,1,0.0,2,2.0,483,86100,0,0
2358,1,0.0,3,3.0,481,69900,5,1
2359,1,0.0,1,1.0,483,9000,4,6
2360,2,0.0,3,1.5,807,83850,0,0
2361,1,0.0,2,2.0,481,16199,5,6
2362,1,0.0,1,1.0,487,899,4,6
2363,1,1.0,3,3.0,487,60,2,2
2364,1,0.0,2,2.0,478,83700,0,0
2365,1,0.0,1,1.0,477,11460,4,6
2366,2,0.5,4,2.0,607,6870,2,2
2367,2,1.0,4,2.0,647,75540,3,3
2368,6,0.6666666666666666,10,1.6666666666666667,895,15768,2,2
2369,1,1.0,2,2.0,492,72900,3,3
2370,2,0.5,2,1.0,780,13290,4,2
2371,1,1.0,3,3.0,494,5460,2,2
2372,1,1.0,2,2.0,473,60,2,2
2373,1,0.0,1,1.0,486,81000,0,0
2374,2,0.0,2,1.0,759,85260,0,0
2375,1,0.0,1,1.0,488,14220,4,6
2376,4,0.75,10,2.5,715,67540,3,3
2377,1,0.0,3,3.0,506,6300,5,6
2378,1,0.0,2,2.0,487,67560,0,0
2379,1,1.0,2,2.0,495,18600,2,2
2380,1,1.0,2,2.0,494,75000,3,3
2381,1,0.0,2,2.0,501,18480,5,6
2382,2,1.0,4,2.0,548,20699,2,2
2383,1,1.0,2,2.0,504,839,2,2
2384,1,0.0,2,2.0,510,2100,5,6
2385,1,0.0,2,2.0,516,8700,5,6
2386,1,1.0,2,2.0,514,900,2,2
2387,2,0.5,4,2.0,837,73980,3,3
2388,1,0.0,2,2.0,512,74701,0,0
2389,2,0.5,4,2.0,815,20519,2,2
2390,2,0.5,3,1.5,897,20249,4,2
2391,1,0.0,1,1.0,531,14399,4,6
2392,1,0.0,2,2.0,527,4740,5,6
2393,1,1.0,2,2.0,527,3899,2,2
2394,1,1.0,2,2.0,531,73801,3,3
2395,1,0.0,1,1.0,528,67500,0,0
2396,1,1.0,2,2.0,530,72000,3,3
2397,1,0.0,1,1.0,535,69300,0,0
2398,1,1.0,2,2.0,543,78720,3,3
2399,4,1.0,8,2.0,808,15557,2,2
2400,1,1.0,2,2.0,542,69240,3,3
2401,2,0.0,4,2.0,670,21209,5,1
2402,5,1.0,11,2.2,780,16939,2,2
2403,1,0.0,2,2.0,556,11999,5,6
2404,1,0.0,2,2.0,560,80520,0,0
2405,1,0.0,2,2.0,568,11340,5,6
2406,1,0.0,1,1.0,567,5940,4,6
2407,1,1.0,2,2.0,572,16559,2,2
2408,1,0.0,3,3.0,580,81540,5,1
2409,1,1.0,1,1.0,584,81180,3,3
2410,1,1.0,2,2.0,586,16499,2,2
2411,2,0.5,5,2.5,704,2459,2,2
2412,1,0.0,2,2.0,596,9120,5,6
2413,1,1.0,2,2.0,595,68760,3,3
2414,1,0.0,1,1.0,604,17460,4,6
2415,2,0.5,4,2.0,742,14309,2,2
2416,1,1.0,2,2.0,606,12959,2,2
2417,1,0.0,1,1.0,610,2639,4,6
2418,1,1.0,1,1.0,613,68400,3,3
2419,1,0.0,5,5.0,625,79620,5,1
2420,1,0.0,1,1.0,626,81600,0,0
2421,1,0.0,2,2.0,626,21599,5,1
2422,1,1.0,1,1.0,634,9600,2,2
2423,2,1.0,5,2.5,763,73860,3,3
2424,1,0.0,2,2.0,642,2400,4,1
2425,1,1.0,2,2.0,648,21419,2,2
2426,1,0.0,2,2.0,662,79861,0,0
2427,1,0.0,2,2.0,685,21599,4,1
2428,1,0.0,2,2.0,693,83400,0,0
2429,1,0.0,2,2.0,687,75120,0,0
2430,1,0.0,0,0.0,694,70201,0,0
2431,1,1.0,3,3.0,704,18120,2,2
2432,1,1.0,2,2.0,705,67200,3,3
2433,7,1.0,17,2.4285714285714284,1012,77253,3,3
2434,1,0.0,2,2.0,718,81180,0,0
2435,1,1.0,1,1.0,723,77461,3,3
2436,1,1.0,2,2.0,717,73981,3,3
2437,2,1.0,4,2.0,936,69450,3,3
2438,2,1.0,4,2.0,778,6449,2,2
2439,1,1.0,2,2.0,719,10140,2,2
2440,1,0.0,2,2.0,715,82561,0,0
2441,1,0.0,1,1.0,720,8940,4,6
2442,1,0.0,2,2.0,729,72000,0,0
2443,1,0.0,2,2.0,732,71340,0,0
2444,1,1.0,2,2.0,739,67140,3,3
2445,6,0.5,15,2.5,1050,76790,3,3
2446,1,1.0,2,2.0,732,81360,3,3
2447,1,1.0,2,2.0,731,16680,2,2
2448,2,0.5,4,2.0,855,67410,3,3
2449,1,1.0,2,2.0,726,73200,3,3
2450,1,1.0,2,2.0,733,78001,3,3
2451,1,1.0,2,2.0,732,68280,3,3
2452,2,0.5,4,2.0,993,72330,3,3
2453,1,0.0,1,1.0,736,12300,4,6
2454,1,0.0,2,2.0,737,17099,4,1
2455,1,0.0,1,1.0,734,0,4,6
2456,1,0.0,1,1.0,732,76800,0,0
2457,1,0.0,2,2.0,745,12959,4,1
2458,1,0.0,2,2.0,750,75600,0,1
2459,1,1.0,1,1.0,743,12959,2,2
2460,3,0.6666666666666666,5,1.6666666666666667,998,14083,2,2
2461,1,1.0,2,2.0,747,16319,2,2
2462,2,1.0,4,2.0,857,74010,3,3
2463,3,0.6666666666666666,7,2.333333333333333,899,10748,2,2
2464,4,0.75,8,2.0,1046,68849,3,3
2465,2,1.0,4,2.0,986,19049,2,2
2466,1,1.0,2,2.0,751,66720,3,3
2467,3,1.0,6,2.0,825,17399,2,2
2468,1,0.0,3,3.0,757,84600,0,1
2469,2,0.5,4,2.0,761,10110,2,2
2470,1,0.0,2,2.0,759,5699,4,1
2471,1,0.0,2,2.0,765,19380,4,1
2472,1,1.0,2,2.0,765,82921,3,3
2473,1,0.0,2,2.0,763,79200,0,1
2474,1,0.0,1,1.0,764,86161,0,0
2475,1,0.0,1,1.0,770,83400,0,0
2476,2,0.5,6,3.0,821,66780,3,3
2477,1,1.0,2,2.0,783,10800,2,2
2478,1,0.0,3,3.0,770,7740,5,1
2479,4,1.0,8,2.0,1081,9449,2,2
2480,1,0.0,2,2.0,771,85140,0,1
2481,1,0.0,2,2.0,776,13200,4,1
2482,2,0.5,3,1.5,842,3059,4,2
2483,1,0.0,3,3.0,776,80820,5,1
2484,2,0.5,4,2.0,826,67950,3,3
2485,1,0.0,2,2.0,780,82800,0,1
2486,1,1.0,2,2.0,778,67320,3,3
2487,1,0.0,2,2.0,778,82801,0,1
2488,9,0.4444444444444444,20,2.2222222222222223,989,19821,2,2
2489,1,0.0,2,2.0,781,840,4,1
2490,1,0.0,2,2.0,779,84540,0,1
2491,12,0.25,27,2.25,1035,2402,6,2
2492,1,0.0,3,3.0,786,10799,5,1
2493,1,0.0,2,2.0,785,67980,0,1
2494,3,1.0,7,2.333333333333333,992,76528,3,3
2495,1,0.0,3,3.0,798,7860,5,1
2496,1,0.0,2,2.0,789,77400,0,1
2497,1,0.0,1,1.0,789,74640,0,0
2498,1,0.0,3,3.0,790,77160,5,1
2499,1,1.0,2,2.0,790,84781,3,3
2500,1,0.0,3,3.0,794,13799,5,1
2501,2,1.0,4,2.0,813,7229,2,2
2502,1,0.0,2,2.0,800,6299,4,1
2503,1,0.0,3,3.0,796,16799,5,1
2504,1,1.0,2,2.0,825,16199,2,2
2505,1,1.0,2,2.0,802,81960,3,3
2506,3,0.6666666666666666,6,2.0,885,2385,2,2
2507,1,1.0,1,1.0,802,9239,2,2
2508,1,0.0,2,2.0,808,1800,4,1
2509,1,1.0,2,2.0,811,70800,3,3
2510,1,1.0,2,2.0,812,14399,2,2
2511,1,1.0,2,2.0,809,8699,2,2
2512,4,1.0,8,2.0,1153,75406,3,3
2513,1,0.0,7,7.0,810,839,5,1
2514,1,1.0,2,2.0,812,7380,2,2
2515,1,0.0,2,2.0,816,840,4,1
2516,3,0.6666666666666666,8,2.6666666666666665,1116,11229,2,2
2517,4,0.25,10,2.5,908,76029,0,3
2518,1,1.0,2,2.0,821,4140,2,2
2519,1,1.0,2,2.0,820,18780,2,2
2520,13,0.7692307692307693,26,2.0,1125,11222,6,2
2521,1,0.0,2,2.0,823,9600,4,1
2522,1,1.0,2,2.0,826,68340,3,3
2523,1,1.0,2,2.0,825,69660,3,3
2524,1,0.0,2,2.0,833,84481,0,1
2525,1,0.0,3,3.0,828,12480,5,1
2526,3,0.3333333333333333,8,2.6666666666666665,1006,14184,5,2
2527,1,0.0,2,2.0,829,81900,0,1
2528,7,0.7142857142857143,13,1.8571428571428568,1038,68876,3,3
2529,1,1.0,2,2.0,832,18899,2,2
2530,2,0.5,4,2.0,910,81990,3,3
2531,1,1.0,2,2.0,843,70620,3,3
2532,1,1.0,4,4.0,837,76080,3,3
2533,1,1.0,2,2.0,836,20159,2,2
2534,1,1.0,2,2.0,843,73681,3,3
2535,2,0.5,3,1.5,933,74070,3,3
2536,4,0.25,7,1.75,1085,81356,0,3
2537,1,0.0,2,2.0,850,78720,0,1
2538,1,0.0,2,2.0,845,14399,4,1
2539,3,0.6666666666666666,6,2.0,1017,70384,3,3
2540,1,1.0,2,2.0,849,7200,2,2
2541,1,0.0,2,2.0,849,65400,0,1
2542,1,1.0,2,2.0,850,68040,3,3
2543,1,1.0,2,2.0,852,10499,2,2
2544,1,0.0,2,2.0,855,6780,4,1
2545,1,0.0,2,2.0,863,13199,4,1
2546,1,1.0,2,2.0,870,1199,2,2
2547,2,0.0,5,2.5,898,77850,0,1
2548,1,1.0,1,1.0,873,5699,2,2
2549,1,1.0,2,2.0,875,65160,3,3
2550,2,0.5,4,2.0,1042,71760,3,3
2551,1,1.0,2,2.0,877,5160,2,2
2552,1,1.0,3,3.0,878,68220,3,3
2553,1,1.0,2,2.0,877,17940,2,2
2554,1,1.0,2,2.0,877,21599,2,2
2555,1,1.0,2,2.0,876,69120,3,3
2556,1,0.0,2,2.0,883,15180,4,1
2557,1,0.0,1,1.0,889,13799,4,6
2558,1,0.0,1,1.0,885,1740,4,6
2559,1,0.0,2,2.0,891,77400,0,1
2560,1,1.0,2,2.0,886,6479,2,2
2561,1,1.0,1,1.0,889,17760,2,2
2562,1,0.0,2,2.0,887,17099,4,1
2563,1,0.0,2,2.0,889,82441,0,1
2564,1,1.0,2,2.0,892,69480,3,3
2565,1,0.0,2,2.0,894,72420,0,1
2566,1,1.0,2,2.0,888,65880,3,3
2567,4,0.75,8,2.0,975,6388,2,2
2568,1,1.0,1,1.0,898,2279,2,2
2569,1,0.0,1,1.0,895,2100,4,6
2570,1,1.0,2,2.0,899,3239,2,2
2571,4,0.5,12,3.0,1069,81247,3,3
2572,1,1.0,2,2.0,901,65400,3,3
2573,1,1.0,2,2.0,906,72000,3,3
2574,2,0.5,4,2.0,952,8999,2,2
2575,1,1.0,2,2.0,912,18780,2,2
2576,1,1.0,2,2.0,913,70200,3,3
2577,1,1.0,2,2.0,913,1680,2,2
2578,1,1.0,2,2.0,912,72000,3,3
2579,1,0.0,1,1.0,919,18000,4,6
2580,1,1.0,1,1.0,924,4380,2,2
2581,1,0.0,1,1.0,921,479,4,0
2582,1,0.0,2,2.0,920,72300,0,1
2583,1,1.0,2,2.0,920,959,2,2
2584,1,0.0,2,2.0,916,2400,4,1
2585,1,1.0,3,3.0,921,13680,2,2
2586,1,1.0,2,2.0,925,71581,3,3
2587,1,1.0,2,2.0,923,68940,3,3
2588,2,0.5,4,2.0,1007,72300,3,3
2589,1,0.0,1,1.0,1019,73200,0,0
2590,1,1.0,2,2.0,924,19380,2,2
2591,1,1.0,2,2.0,922,12179,2,2
2592,1,0.0,3,3.0,924,2400,5,1
2593,1,1.0,2,2.0,928,70620,3,3
2594,2,0.0,4,2.0,1033,15510,4,1
2595,1,0.0,2,2.0,937,83700,0,1
2596,1,0.0,2,2.0,932,5999,4,1
2597,1,1.0,2,2.0,930,74520,3,3
2598,1,0.0,1,1.0,947,9419,4,0
2599,2,1.0,4,2.0,1032,65970,3,3
2600,2,0.5,5,2.5,1042,70410,3,3
2601,4,0.25,4,1.0,1085,10442,4,0
2602,1,0.0,2,2.0,959,80520,0,1
2603,1,0.0,2,2.0,951,84600,0,1
2604,1,1.0,2,2.0,954,7559,2,2
2605,1,0.0,2,2.0,954,10619,4,1
2606,1,0.0,2,2.0,955,74701,0,1
2607,1,0.0,2,2.0,966,66000,0,1
2608,1,1.0,2,2.0,962,74580,3,3
2609,1,1.0,3,3.0,973,84480,3,3
2610,1,1.0,2,2.0,962,66360,3,3
2611,1,0.0,2,2.0,966,82920,0,1
2612,1,1.0,2,2.0,969,82920,3,3
2613,1,0.0,2,2.0,972,74100,0,1
2614,3,0.6666666666666666,7,2.333333333333333,1090,886,2,2
2615,1,0.0,2,2.0,979,15900,4,1
2616,1,0.0,2,2.0,1066,66060,0,1
2617,1,1.0,2,2.0,981,1319,2,2
2618,1,1.0,2,2.0,982,73560,3,3
2619,3,0.3333333333333333,5,1.6666666666666667,1088,84902,0,3
2620,1,1.0,1,1.0,997,21599,2,2
2621,2,0.5,3,1.5,1037,2609,4,2
2622,1,1.0,2,2.0,983,15600,2,2
2623,1,0.0,0,0.0,991,76200,0,0
2624,1,1.0,2,2.0,992,20700,2,2
2625,1,1.0,2,2.0,987,3419,2,2
2626,1,1.0,2,2.0,992,65940,3,3
2627,1,0.0,4,4.0,994,64980,5,1
2628,2,1.0,4,2.0,1169,16230,2,2
2629,2,1.0,4,2.0,1042,70051,3,3
2630,1,1.0,2,2.0,998,82800,3,3
2631,2,0.5,5,2.5,1157,7590,2,2
2632,1,0.0,1,1.0,1004,20580,4,0
2633,3,0.6666666666666666,7,2.333333333333333,1056,18435,2,2
2634,1,0.0,2,2.0,1008,19020,4,1
2635,1,0.0,1,1.0,1011,75600,0,0
2636,1,1.0,2,2.0,1030,81360,3,3
2637,1,0.0,2,2.0,1012,4500,4,1
2638,1,1.0,1,1.0,1014,19800,2,2
2639,1,1.0,2,2.0,1018,81000,3,3
2640,1,1.0,3,3.0,1032,20819,2,2
2641,1,1.0,2,2.0,1023,70201,3,3
2642,1,1.0,2,2.0,1024,2700,2,2
2643,1,0.0,2,2.0,1022,3959,4,1
2644,1,1.0,2,2.0,1024,65160,3,3
2645,1,1.0,2,2.0,1023,8459,2,2
2646,1,0.0,2,2.0,1035,78301,0,1
2647,1,0.0,3,3.0,1036,69660,5,1
2648,1,0.0,1,1.0,1035,3900,4,0
2649,1,0.0,2,2.0,1037,2400,4,1
2650,2,0.5,4,2.0,1121,13709,2,2
2651,1,1.0,2,2.0,1040,13680,2,2
2652,1,0.0,2,2.0,1042,10680,4,1
2653,1,0.0,2,2.0,1050,64921,0,1
2654,1,1.0,2,2.0,1046,4799,2,2
2655,1,0.0,1,1.0,1053,120,4,0
2656,1,1.0,2,2.0,1048,74040,3,3
2657,1,1.0,2,2.0,1051,9540,2,2
2658,1,1.0,2,2.0,1054,5999,2,2
2659,3,0.0,6,2.0,1182,16237,4,1
2660,1,0.0,2,2.0,1069,5220,4,1
2661,1,1.0,2,2.0,1055,70980,3,3
2662,1,0.0,2,2.0,1056,17339,4,1
2663,1,0.0,2,2.0,1056,21600,4,1
2664,1,0.0,2,2.0,1067,73980,0,1
2665,4,0.75,7,1.75,1201,66680,3,3
2666,1,1.0,1,1.0,1073,17880,2,2
2667,1,1.0,1,1.0,1066,86341,3,3
2668,2,0.0,2,1.0,1182,16470,4,0
2669,1,0.0,2,2.0,1063,75600,0,1
2670,1,1.0,2,2.0,1066,19439,2,2
2671,1,1.0,1,1.0,1068,78360,3,3
2672,1,1.0,2,2.0,1072,78360,3,3
2673,1,1.0,2,2.0,1076,18899,2,2
2674,1,0.0,3,3.0,1082,18000,5,1
2675,1,0.0,1,1.0,1082,7800,4,0
2676,1,0.0,1,1.0,1076,85860,0,0
2677,1,0.0,2,2.0,1079,19919,4,1
2678,1,0.0,2,2.0,1081,9540,4,1
2679,1,0.0,2,2.0,1084,77100,0,1
2680,1,0.0,1,1.0,1089,20099,4,0
2681,1,1.0,2,2.0,1091,74340,3,3
2682,1,0.0,2,2.0,1094,3539,4,1
2683,1,0.0,3,3.0,1091,75840,0,1
2684,1,1.0,1,1.0,1093,81900,3,3
2685,1,0.0,1,1.0,1106,6479,4,0
2686,1,1.0,2,2.0,1103,70800,3,3
2687,1,0.0,1,1.0,1100,83700,0,0
2688,1,1.0,2,2.0,1102,80401,3,3
2689,1,0.0,1,1.0,1128,12419,4,0
2690,1,1.0,2,2.0,1094,20099,2,2
2691,1,1.0,2,2.0,1104,13859,2,2
2692,1,0.0,2,2.0,1101,10619,4,1
2693,1,0.0,4,4.0,1107,82921,5,1
2694,1,1.0,2,2.0,1114,2340,2,2
2695,1,0.0,1,1.0,1111,80401,0,0
2696,1,1.0,1,1.0,1110,85620,3,3
2697,1,1.0,1,1.0,1108,78960,3,3
2698,1,0.0,1,1.0,1107,66840,0,0
2699,1,1.0,2,2.0,1109,73500,3,3
2700,1,1.0,2,2.0,1109,14399,2,2
2701,3,0.3333333333333333,3,1.0,1164,74952,0,3
2702,2,0.5,2,1.0,1172,5580,4,2
2703,1,1.0,2,2.0,1112,79200,3,3
2704,1,0.0,2,2.0,1122,17159,4,1
2705,1,0.0,1,1.0,1150,74820,0,0
2706,1,0.0,1,1.0,1122,7200,4,0
2707,1,0.0,1,1.0,1134,65580,0,0
2708,1,0.0,1,1.0,1128,72000,0,0
2709,1,0.0,3,3.0,1128,67320,5,1
2710,1,1.0,2,2.0,1135,79500,3,3
2711,1,1.0,2,2.0,1131,9840,2,2
2712,1,1.0,1,1.0,1135,74100,3,3
2713,1,1.0,2,2.0,1133,12660,2,2
2714,1,1.0,2,2.0,1131,81600,3,3
2715,1,0.0,1,1.0,1137,71700,0,0
2716,1,1.0,2,2.0,1143,5219,2,2
2717,1,0.0,2,2.0,1144,71100,0,1
2718,1,0.0,2,2.0,1146,13320,4,1
2719,1,0.0,3,3.0,1147,19200,5,1
2720,1,1.0,2,2.0,1146,69120,3,3
2721,1,1.0,2,2.0,1156,78301,3,3
2722,1,1.0,1,1.0,1154,82801,3,3
2723,1,0.0,2,2.0,1158,8399,4,1
2724,2,0.5,4,2.0,1214,77100,3,3
2725,1,0.0,2,2.0,1163,68400,0,1
2726,1,0.0,1,1.0,1173,82800,0,0
2727,1,0.0,2,2.0,1170,72601,0,1
2728,1,0.0,2,2.0,1177,72300,0,1
2729,1,1.0,3,3.0,1173,71761,3,3
2730,1,0.0,2,2.0,1188,7020,4,1
2731,1,1.0,2,2.0,1178,12599,2,2
2732,1,0.0,2,2.0,1178,9840,4,1
2733,1,1.0,1,1.0,1184,78780,3,3
2734,1,1.0,2,2.0,1181,4920,2,2
2735,1,0.0,2,2.0,1187,78960,0,1
2736,1,1.0,2,2.0,1244,16440,2,2
2737,1,1.0,2,2.0,1196,18839,2,2
2738,1,1.0,2,2.0,1212,2940,2,2
2739,1,1.0,2,2.0,1200,3239,2,2
2740,1,0.0,2,2.0,1198,86101,0,1
2741,1,0.0,2,2.0,1199,76500,0,1
2742,2,1.0,4,2.0,1221,70050,3,3
2743,1,1.0,1,1.0,1207,1979,2,2
2744,1,0.0,2,2.0,1210,16859,4,1
2745,1,1.0,2,2.0,1211,4800,2,2
2746,1,0.0,1,1.0,1208,65400,0,0
2747,1,0.0,3,3.0,1205,6179,5,1
2748,1,1.0,2,2.0,1207,81780,3,3
2749,1,1.0,3,3.0,1205,74160,3,3
2750,1,1.0,1,1.0,1207,74400,3,3
2751,1,1.0,2,2.0,1208,15840,2,2
2752,2,1.0,4,2.0,1237,4169,2,2
2753,1,1.0,2,2.0,1218,21120,2,2
2754,1,1.0,2,2.0,1230,9600,2,2
2755,1,1.0,1,1.0,1231,79560,3,3
2756,1,1.0,2,2.0,1233,9660,2,2
2757,1,1.0,1,1.0,1232,82921,3,3
2758,1,1.0,1,1.0,1237,76620,3,3
2759,2,0.5,4,2.0,1252,74190,3,3
2760,1,0.0,2,2.0,1239,74341,0,1
2761,1,1.0,2,2.0,1246,21599,2,2
2762,1,0.0,1,1.0,1241,84000,0,0
